OID_,FieldName,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,StdTime_Max,MEAN,STD
109,19_A,1,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/07/2018 09:00:00,01/08/2018 09:00:00,13.425483429980519,0.302029715070017
110,19_AA,2,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/07/2018 09:00:00,01/08/2018 09:00:00,74.467076179162035,2.391382928309903
111,19_BB,3,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/07/2018 09:00:00,01/08/2018 09:00:00,68.052121731216999,0.344386716347674
112,19_E,4,3.000000000000000,3000000.000000000000000,rainfall,StdTime,01/07/2018 09:00:00,01/08/2018 09:00:00,25.448012290785567,0.219407849107190
113,19_F,5,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/07/2018 09:00:00,01/08/2018 09:00:00,26.957684334436291,0.239948239792244
114,19_J,6,6.000000000000000,6000000.000000000000000,rainfall,StdTime,01/07/2018 09:00:00,01/08/2018 09:00:00,36.998259485734692,1.014360114056755
115,19_K,7,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/07/2018 09:00:00,01/08/2018 09:00:00,35.629472482460443,1.076442291638227
116,19_M,8,6.000000000000000,6000000.000000000000000,rainfall,StdTime,01/07/2018 09:00:00,01/08/2018 09:00:00,41.328222198592108,1.357559684758278
117,19_N,9,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/07/2018 09:00:00,01/08/2018 09:00:00,42.444634666714336,1.373090261108784
118,19_O,10,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/07/2018 09:00:00,01/08/2018 09:00:00,99.881627022149985,3.680561881041371
119,19_P,11,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/07/2018 09:00:00,01/08/2018 09:00:00,46.132260076018220,1.767345744457285
120,19_T,12,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/07/2018 09:00:00,01/08/2018 09:00:00,59.239102737865267,1.366606420195158
121,19_V,13,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/07/2018 09:00:00,01/08/2018 09:00:00,57.165081847808864,0.439498778445598
122,19_W,14,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/07/2018 09:00:00,01/08/2018 09:00:00,24.476347739875258,0.358609628483854
123,19_X_A,15,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/07/2018 09:00:00,01/08/2018 09:00:00,42.299331160386167,1.337750584027182
124,19_X_B,16,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/07/2018 09:00:00,01/08/2018 09:00:00,44.175098222643392,1.358150835494752
125,19_Y,17,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/07/2018 09:00:00,01/08/2018 09:00:00,81.945383304905448,2.378522072318851
126,19_Z,18,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/07/2018 09:00:00,01/08/2018 09:00:00,36.305480099790429,0.895199288874989
127,19_A,1,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/08/2018 09:00:00,01/09/2018 09:00:00,44.306591386984074,0.599940493632933
128,19_AA,2,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/08/2018 09:00:00,01/09/2018 09:00:00,53.521505571517167,1.853112070386835
129,19_BB,3,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/08/2018 09:00:00,01/09/2018 09:00:00,47.412604372103544,0.248981838753284
130,19_E,4,3.000000000000000,3000000.000000000000000,rainfall,StdTime,01/08/2018 09:00:00,01/09/2018 09:00:00,57.272415390713540,3.426104302172078
131,19_F,5,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/08/2018 09:00:00,01/09/2018 09:00:00,32.534672950147758,0.483685055335008
132,19_J,6,6.000000000000000,6000000.000000000000000,rainfall,StdTime,01/08/2018 09:00:00,01/09/2018 09:00:00,54.257198896253080,1.848159190495932
133,19_K,7,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/08/2018 09:00:00,01/09/2018 09:00:00,34.312195089207243,2.002258330523593
