OID_,FieldName,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,StdTime_Max,MEAN,STD
112,19_E,4,3.000000000000000,3000000.000000000000000,groundfrost,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,0.070759952800119,0.022894164710661
113,19_F,5,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,0.000432654209118,0.000865308418237
114,19_J,6,6.000000000000000,6000000.000000000000000,groundfrost,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,0.000000000000000,0.000000000000000
115,19_K,7,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,0.000000000000000,0.000000000000000
116,19_M,8,6.000000000000000,6000000.000000000000000,groundfrost,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,0.000000000000000,0.000000000000000
117,19_N,9,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,0.027698326720706,0.025493011991224
118,19_O,10,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,0.319507587766442,0.080128694737217
119,19_P,11,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,0.000000000000000,0.000000000000000
120,19_T,12,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,0.137058140278316,0.015694748200474
121,19_V,13,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,0.100840034578980,0.005678994801046
122,19_W,14,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,0.000000000000000,0.000000000000000
123,19_X_A,15,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,0.085639198211073,0.020820998800420
124,19_X_B,16,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,0.133365220591939,0.030621152865690
125,19_Y,17,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,0.029905476155192,0.024379396911189
126,19_Z,18,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/07/2018 00:00:00,01/08/2018 00:00:00,0.000000000000000,0.000000000000000
127,19_A,1,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,0.075711475605690,0.030939489659645
128,19_AA,2,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,2.204920587197086,0.111304229430680
129,19_BB,3,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,1.797161437715608,0.076319006352097
130,19_E,4,3.000000000000000,3000000.000000000000000,groundfrost,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,0.092960575846206,0.031821127837060
131,19_F,5,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,0.000918203422155,0.001836406844309
132,19_J,6,6.000000000000000,6000000.000000000000000,groundfrost,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,0.000000000000000,0.000000000000000
133,19_K,7,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,0.000000000000000,0.000000000000000
134,19_M,8,6.000000000000000,6000000.000000000000000,groundfrost,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,0.719463198246730,0.095349116406165
135,19_N,9,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,0.881090288063350,0.028711264001548
136,19_O,10,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,1.137399212722639,0.109566717262701
137,19_P,11,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,0.000000000000000,0.000000000000000
138,19_T,12,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,1.252486066304007,0.030532805057124
139,19_V,13,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,1.186142725724911,0.009506498801684
140,19_W,14,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,0.965723269305438,0.006438558619724
141,19_X_A,15,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,0.748796891359685,0.070747311460203
142,19_X_B,16,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,0.283657036065512,0.040917605214273
143,19_Y,17,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,1.007807308697895,0.083530199451914
144,19_Z,18,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/08/2018 00:00:00,01/09/2018 00:00:00,0.000000000000000,0.000000000000000
145,19_A,1,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,7.061768765984901,0.071032597336609
146,19_AA,2,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,9.000278649158425,0.098987965745743
147,19_BB,3,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,8.661650312310448,0.128996702371741
148,19_E,4,3.000000000000000,3000000.000000000000000,groundfrost,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,3.015748508805097,0.018320567677314
149,19_F,5,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,0.002797047876664,0.005594095753328
150,19_J,6,6.000000000000000,6000000.000000000000000,groundfrost,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,2.056517341115992,0.035313513809888
151,19_K,7,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,1.772828433360310,0.045370686448463
152,19_M,8,6.000000000000000,6000000.000000000000000,groundfrost,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,0.188268891542319,0.156733877826325
153,19_N,9,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,0.852175865704176,0.095563483464593
154,19_O,10,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,5.504675381983686,0.063943361545881
155,19_P,11,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,2.442873250526701,0.123237996958451
156,19_T,12,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,2.017273744758735,0.054679847399310
157,19_V,13,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,1.951125917259005,0.024699255202272
158,19_W,14,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,4.038364903354742,0.005080952076894
159,19_X_A,15,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,3.895314098139649,0.048390956963056
160,19_X_B,16,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,2.515573790409735,0.221105494934034
161,19_Y,17,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,0.969290322673577,0.123172317444516
162,19_Z,18,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/09/2018 00:00:00,01/10/2018 00:00:00,2.060780781225646,0.026931241688953
163,19_A,1,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,11.845313712647981,0.058608443973877
164,19_AA,2,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,10.452625492197814,0.155526833772219
